longitude,latitude
84.12,-34.823
-75.185,-34.675
109.317,-34.617
64.818,-34.49
-81.26,-34.483
100.05,-34.482
-46.95,-34.367
-79.74,-34.312
101.642,-34.202
-161.9,-34.15
92.672,-34.035
93.672,-34.035
97.543,-34.005
13.567,-33.952
107.2,-33.9
-76.858,-33.898
-33.333,-33.883
15.117,-33.85
-78.483,-33.8
-33.317,-33.783
-33.267,-33.683
-49.033,-33.567
-33.233,-33.567
-33.2,-33.4
72.633,-33.333
-73.533,-33.277
11.883,-33.233
99.292,-33.122
-83.983,-33.05
-87.958,-32.983
96.033,-32.967
107.5,-32.967
-72.715,-32.955
-7.432,-32.928
14.928,-32.912
104.637,-32.807
83.87,-32.792
101.0,-32.697
-160.95,-32.667
100.925,-32.667
47.605,-32.643
31.133,-32.617
-73.652,-32.591
37.6,-32.583
-39.343,-32.57
36.817,-32.55
97.643,-32.535
-72.698,-32.518
-40.565,-32.467
-40.458,-32.455
9.083,-32.45
-176.522,-32.412
32.55,-32.383
50.552,-32.277
-5.075,-32.273
34.3,-32.267
45.787,-32.258
-72.675,-32.238
-89.45,-32.233
-43.93,-32.172
102.867,-32.163
68.107,-32.16
-9.132,-32.145
44.903,-32.112
36.01,-32.108
100.333,-32.1
-94.75,-32.067
106.693,-32.067
111.838,-32.06
-36.188,-32.035
49.925,-32.025
98.867,-32.0
108.392,-31.978
90.165,-31.97
-48.492,-31.955
-36.568,-31.955
-36.205,-31.945
-36.595,-31.938
98.387,-31.925
-36.205,-31.915
-72.7,-31.883
-73.383,-31.867
-35.693,-31.852
-161.217,-31.85
54.103,-31.842
-35.7,-31.833
-17.242,-31.832
-35.723,-31.81
-36.123,-31.797
-19.083,-31.777
-35.737,-31.762
113.933,-31.75
-20.873,-31.725
91.365,-31.71
-143.50552,-31.70327
-143.50545,-31.70327
-35.793,-31.682
-36.023,-31.658
35.95,-31.65
100.562,-31.65
100.587,-31.618
97.712,-31.615
-22.445,-31.608
-35.998,-31.603
153.555,-31.565
32.577,-31.543
37.653,-31.535
-24.44,-31.518
-35.937,-31.515
155.017,-31.508
156.905,-31.508
32.607,-31.5
-168.07,-31.497
155.747,-31.487
-35.903,-31.453
-172.478,-31.435
88.97,-31.427
-72.615,-31.418
-35.882,-31.412
175.995,-31.392
92.613,-31.383
-35.868,-31.362
93.618,-31.337
1.917,-31.333
93.458,-31.317
93.553,-31.312
13.23,-31.308
-35.877,-31.3
93.488,-31.3
-36.003,-31.287
-35.915,-31.263
97.575,-31.243
41.15,-31.15
-40.03,-31.132
-39.745,-31.127
-40.045,-31.122
-39.73,-31.12
-39.45,-31.108
-74.933,-31.093
57.425,-31.082
106.717,-31.075
52.467,-31.033
-38.867,-31.017
-39.133,-31.015
83.918,-31.0
-38.943,-30.983
-39.412,-30.98
-39.003,-30.98
-39.23,-30.973
-38.845,-30.963
-38.842,-30.963
-39.075,-30.95
-38.745,-30.948
44.61,-30.948
-39.0,-30.947
-38.695,-30.942
-38.758,-30.93
-38.628,-30.927
87.778,-30.925
-38.652,-30.923
-38.665,-30.92
-38.08,-30.917
3.157,-30.912
-38.558,-30.908
-38.487,-30.908
-38.552,-30.907
-0.95,-30.9
-38.485,-30.893
-38.563,-30.89
-38.448,-30.89
1.172,-30.888
-38.492,-30.887
-38.427,-30.88
-38.197,-30.88
-38.048,-30.88
-38.665,-30.878
-37.805,-30.878
-38.743,-30.872
-37.95,-30.865
-38.443,-30.86
-38.402,-30.85
-38.372,-30.85
-38.297,-30.847
-38.208,-30.842
-38.283,-30.838
-38.243,-30.838
73.2,-30.833
-38.173,-30.832
-38.43,-30.825
-37.978,-30.815
-38.51,-30.812
-38.08,-30.81
-38.048,-30.81
-37.79,-30.81
-38.478,-30.807
-72.603,-30.652
-78.225,-30.608
-72.62,-30.583
-72.625,-30.573
96.75,-30.567
93.503,-30.512
97.603,-30.468
-159.467,-30.467
94.93,-30.463
97.578,-30.463
40.362,-30.46
13.55,-30.43
-38.838,-30.428
-172.733,-30.415
-38.973,-30.41
-141.8167,-30.3833
86.485,-30.353
-39.097,-30.258
-4.35,-30.167
-5.817,-30.1
37.783,-30.1
-35.525,-30.005
-35.562,-30.002
-35.563,-30.0
-35.133,-30.0
-35.573,-29.997
-35.558,-29.995
-35.565,-29.99
-35.56,-29.988
-35.548,-29.977
99.988,-29.977
-82.107,-29.97
-35.562,-29.967
-35.565,-29.965
-35.56,-29.965
-35.563,-29.963
-35.728,-29.962
-35.572,-29.96
-35.562,-29.96
85.57,-29.958
-35.548,-29.953
-35.563,-29.952
-35.562,-29.95
-35.558,-29.945
-35.56,-29.938
-35.55,-29.937
-35.563,-29.928
-43.41,-29.918
44.815,-29.915
-15.5,-29.867
-11.883,-29.867
-9.4,-29.867
-14.8,-29.833
-12.583,-29.833
102.69,-29.82
102.238,-29.818
-10.283,-29.817
-11.167,-29.8
-164.813,-29.75
105.988,-29.75
-14.25,-29.733
105.957,-29.727
-142.3833,-29.7167
-75.402,-29.7
-7.333,-29.7
-75.395,-29.682
-75.402,-29.675
-75.388,-29.675
-34.667,-29.66
97.527,-29.66
1.623,-29.627
-45.655,-29.59
108.328,-29.57
-174.337,-29.567
108.462,-29.545
-40.347,-29.453
-160.45,-29.45
-42.38,-29.418
110.262,-29.393
110.25,-29.362
32.277,-29.325
-33.008,-29.3
43.932,-29.288
110.733,-29.25
-85.985,-29.237
-45.47,-29.215
-34.598,-29.125
52.8,-29.083
61.338,-29.08
-34.705,-29.057
61.927,-28.848
-31.277,-28.83
-46.415,-28.785
-30.805,-28.717
67.192,-28.608
-35.797,-28.607
-35.775,-28.59
-143.6667,-28.5667
97.615,-28.53
93.505,-28.515
34.167,-28.503
-106.5,-28.4833
-35.248,-28.452
-38.163,-28.448
-35.022,-28.415
-171.872,-28.303
-31.733,-28.25
67.172,-28.223
-31.7,-28.217
-40.65,-28.2
-31.483,-28.2
-93.902,-28.185
-35.295,-28.172
-31.683,-28.15
-35.278,-28.103
13.148,-28.088
-140.23567,-28.08585
-96.3317,-28.04
-96.33,-28.03
-104.755,-28.008
-104.732,-28.005
-104.73,-28.003
-106.91,-27.9383
-123.1607,-27.9175
-72.02,-27.913
-123.2107,-27.9008
-106.8867,-27.8967
-37.218,-27.888
-37.197,-27.813
-43.095,-27.787
-96.295,-27.742
-117.6273,-27.7342
168.9833,-27.6167
-71.855,-27.573
63.6333,-27.563
-10.983,-27.483
-71.93,-27.47
-174.927,-27.403
-12.6,-27.35
-109.8333,-27.145
-142.0274,-27.14467
-128.3,-27.127
-109.94,-27.127
-88.885,-27.0833
-88.8067,-27.0833
-129.2,-27.073
0.865,-27.072
-128.662,-27.037
73.283,-27.0
43.345,-26.92
-101.21,-26.908
174.783,-26.833
-153.9,-26.793
-153.88,-26.785
-135.398,-26.778
176.04,-26.667
176.775,-26.517
176.357,-26.515
176.775,-26.515
-112.898,-26.408
-113.172,-26.383
74.133,-26.367
176.65,-26.35
-171.283,-26.322
-174.122,-26.32
-147.1167,-26.3167
68.537,-26.272
54.59,-26.227
5.835,-26.223
-115.715,-26.22
71.02,-26.157
75.933,-26.133
41.267,-26.117
173.673,-26.028
43.95,-26.017
-169.55,-25.983
-146.35,-25.95
-146.35,-25.9333
34.75,-25.933
43.358,-25.925
-107.413,-25.92
36.15,-25.9
52.267,-25.817
68.683,-25.8
9.44,-25.765
-36.943,-25.735
-1.913,-25.733
-71.535,-25.698
38.152,-25.688
-36.897,-25.673
7.168,-25.672
7.002,-25.662
-36.868,-25.637
-110.633,-25.615
179.0667,-25.6
-174.5333,-25.55
156.07,-25.543
156.068,-25.537
11.307,-25.493
-100.7,-25.433
69.48,-25.343
-114.007,-25.223
-159.6,-25.217
-174.15,-25.12
7.838,-25.063
10.672,-25.005
47.75,-24.983
-114.013,-24.945
-145.0,-24.9333
48.183,-24.9
-154.988,-24.893
-111.102,-24.853
1.057,-24.832
-72.795,-24.7
103.617,-24.6
57.483,-24.5
-111.718,-24.492
-111.563,-24.492
-111.472,-24.49
-111.463,-24.49
-111.843,-24.485
-111.878,-24.482
-111.952,-24.472
-145.3667,-24.3167
41.582,-24.258
-164.88,-24.185
174.72,-24.183
175.103,-24.167
174.853,-24.152
-146.1833,-24.0833
-164.868,-24.058
-15.55,-24.05
-31.2,-23.943
73.883,-23.933
177.25,-23.922
-165.644,-23.8508
-173.3667,-23.85
-33.225,-23.817
177.142,-23.817
-14.5,-23.8
-72.1017,-23.74
69.683,-23.69
-100.152,-23.673
-100.148,-23.673
-100.147,-23.673
-100.145,-23.673
-100.14,-23.673
-100.137,-23.673
-100.135,-23.673
-100.125,-23.673
-35.227,-23.653
-118.2,-23.65
-116.218,-23.647
-118.225,-23.6083
-73.608,-23.606
-115.683,-23.56
-116.752,-23.537
-115.442,-23.533
12.248,-23.523
-115.797,-23.52
-115.978,-23.518
-115.983,-23.51
-72.98,-23.49
-72.9667,-23.4667
56.932,-23.413
-72.175,-23.4083
175.882,-23.342
175.872,-23.328
-71.3667,-23.2917
8.232,-23.273
-72.817,-23.25
-71.392,-23.245
-117.8,-23.2283
-166.233,-23.217
-73.345,-23.193
-73.317,-23.129
174.35,-22.8667
-75.6667,-22.7167
-72.05,-22.6
173.9,-22.508
-78.4833,-22.5
12.14,-22.5
11.198,-22.327
-28.133,-22.133
-115.2,-22.0833
178.5667,-22.05
178.5333,-22.0167
99.967,-21.983
8.872,-21.88
177.035,-21.857
177.043,-21.85
177.052,-21.843
-81.822,-21.815
-147.6333,-21.75
172.2333,-21.6833
68.683,-21.683
-153.293,-21.597
-79.125,-21.5833
-79.15,-21.5417
-37.852,-21.53
-157.225,-21.458
6.297,-21.44
-120.193,-21.428
-176.75,-21.383
-81.436,-21.359
-11.65,-21.35
-10.75,-21.283
69.433,-21.233
-71.637,-21.208
-176.5333,-21.1167
98.2,-21.033
-72.667,-21.0
-71.617,-20.968
-71.613,-20.957
-37.86,-20.895
174.9333,-20.8917
-81.499,-20.878
168.617,-20.867
-81.1283,-20.8233
9.938,-20.817
78.95,-20.817
85.483,-20.783
68.475,-20.617
167.567,-20.583
109.583,-20.55
-81.855,-20.5483
-71.357,-20.527
-71.312,-20.527
171.092,-20.375
-36.373,-20.368
170.767,-20.333
-113.76,-20.3
-113.8333,-20.2917
99.825,-20.267
86.183,-20.25
106.333,-20.25
96.367,-20.183
101.167,-20.183
-71.303,-20.173
-113.722,-20.153
-71.597,-20.138
-71.51,-20.137
-173.297,-20.135
-71.655,-20.083
-163.967,-20.067
-110.045,-20.062
52.483,-20.033
50.108,-19.992
-171.0833,-19.9833
9.363,-19.973
10.705,-19.968
-80.503,-19.958
-150.632,-19.94
55.283,-19.933
-172.6667,-19.925
99.533,-19.9
-12.433,-19.883
56.8,-19.883
99.917,-19.883
172.933,-19.8
-12.917,-19.733
176.413,-19.648
176.392,-19.643
176.398,-19.64
-149.1833,-19.6
-152.022,-19.598
179.778,-19.587
179.763,-19.582
179.73,-19.572
-113.568,-19.51
-73.507,-19.502
101.167,-19.35
174.433,-19.35
-71.665,-19.343
-149.3333,-19.3333
-150.922,-19.333
-150.907,-19.325
-33.105,-19.312
174.85,-19.3
-79.5383,-19.28
66.822,-19.273
-72.008,-19.187
107.85,-19.183
-35.43,-19.157
-71.97,-19.148
97.917,-19.133
177.6833,-19.1
-71.907,-19.087
175.9833,-19.0833
98.95,-19.083
101.3,-19.05
97.217,-19.033
-117.555,-19.027
-72.808,-19.023
-124.223,-19.018
-134.192,-19.012
10.067,-19.012
-109.425,-19.005
-106.547,-19.005
-111.755,-19.002
-81.4433,-18.9967
8.977,-18.99
-126.933,-18.983
-120.687,-18.972
-131.008,-18.967
109.817,-18.933
-137.208,-18.913
-103.978,-18.888
108.65,-18.85
-113.64,-18.842
-113.523,-18.842
-113.742,-18.84
-113.272,-18.84
-113.727,-18.835
-32.02,-18.833
105.283,-18.817
-175.98,-18.782
175.6833,-18.7167
-100.915,-18.715
-172.092,-18.647
-133.05,-18.617
-130.0,-18.6
-126.5,-18.6
-176.75,-18.583
-126.417,-18.583
-37.828,-18.578
-141.3583,-18.5667
-10.283,-18.55
-98.143,-18.523
-111.15,-18.517
-160.233,-18.5
-141.4333,-18.5
-124.5,-18.5
96.183,-18.5
-78.2917,-18.4867
98.567,-18.483
166.08,-18.478
-112.183,-18.467
-111.287,-18.427
-115.175,-18.418
-110.432,-18.382
109.05,-18.367
62.067,-18.35
-95.625,-18.342
-177.287,-18.333
-79.3417,-18.3283
-118.283,-18.283
-74.783,-18.283
-121.083,-18.267
166.695,-18.225
86.717,-18.217
101.167,-18.2
7.595,-18.198
-149.4167,-18.15
-11.233,-18.133
-79.04,-18.085
-145.683,-18.083
58.4,-18.067
-79.067,-18.065
167.19,-18.057
-26.492,-18.045
-104.293,-18.035
88.617,-18.033
90.833,-18.033
-104.305,-18.032
174.807,-18.027
-107.015,-18.007
-107.0,-18.007
-106.993,-18.007
-170.923,-18.005
-99.788,-18.002
-99.793,-18.0
-36.797,-18.0
-95.235,-17.992
88.983,-17.983
-92.425,-17.96
166.863,-17.937
166.873,-17.913
171.357,-17.91
-73.07,-17.882
-147.167,-17.85
62.667,-17.8
102.7,-17.8
108.183,-17.767
-36.05,-17.722
106.35,-17.717
-75.788,-17.67
68.383,-17.667
176.058,-17.667
-12.35,-17.65
-16.212,-17.638
65.817,-17.635
171.808,-17.632
65.75,-17.618
173.0167,-17.6
-90.343,-17.593
-148.805,-17.582
63.547,-17.573
-74.545,-17.56
171.447,-17.55
-23.533,-17.54
171.457,-17.54
171.46,-17.535
171.2333,-17.5167
-112.537,-17.485
-75.903,-17.475
171.473,-17.472
171.152,-17.452
58.092,-17.45
171.167,-17.45
107.967,-17.417
176.683,-17.403
171.177,-17.388
59.167,-17.375
60.4,-17.367
57.7,-17.35
66.692,-17.262
-12.3,-17.25
95.35,-17.25
-79.0,-17.2167
-74.862,-17.19
170.145,-17.177
66.638,-17.168
-37.175,-17.167
-33.05,-17.167
-77.0167,-17.1667
-175.897,-17.158
-111.27,-17.143
87.0833,-17.0833
-147.2167,-17.0667
-74.408,-17.048
-78.109,-17.035
93.467,-17.0
-161.5833,-16.975
-74.35,-16.972
-74.347,-16.965
-74.555,-16.953
170.983,-16.93
-74.363,-16.925
-74.345,-16.908
-74.333,-16.888
-159.1333,-16.8833
-145.8,-16.85
-74.362,-16.847
-74.555,-16.845
-78.502,-16.82
-14.417,-16.8
-74.577,-16.768
-19.57,-16.73
-76.013,-16.725
-145.8,-16.7
-170.5167,-16.6333
-162.7167,-16.6
-148.4833,-16.5667
-84.56,-16.515
-76.185,-16.506
-145.1167,-16.5
-77.563,-16.443
66.033,-16.417
-146.0333,-16.3833
9.873,-16.365
93.407,-16.362
66.123,-16.357
-77.47,-16.347
-168.5833,-16.3167
104.533,-16.3
86.183,-16.283
-15.7,-16.267
-76.244,-16.244
-76.243,-16.244
58.633,-16.225
86.1,-16.217
-36.265,-16.208
108.35,-16.183
-76.977,-16.134
-77.098,-16.127
-77.333,-16.112
-81.283,-16.108
-169.25,-16.0833
-144.325,-16.0833
-76.406,-16.071
41.553,-16.07
-78.935,-16.055
-76.767,-16.05
155.0,-16.05
-76.783,-16.017
-76.378,-16.007
94.65,-15.967
-16.01,-15.94
169.687,-15.94
-117.23,-15.925
-31.863,-15.905
-143.8167,-15.9
153.492,-15.842
-37.353,-15.822
-16.833,-15.817
-112.15,-15.75
-112.2167,-15.7333
-76.797,-15.727
-24.25,-15.717
154.733,-15.717
-95.885,-15.7
110.617,-15.7
172.138,-15.693
-147.45,-15.6667
-114.3667,-15.6167
58.852,-15.59
174.17,-15.578
-96.38,-15.535
85.067,-15.533
-96.97,-15.528
113.75,-15.517
172.752,-15.51
-96.197,-15.507
173.07,-15.505
173.07,-15.503
173.06,-15.5
171.375,-15.477
-155.03,-15.443
-17.917,-15.4
-28.462,-15.377
-76.85,-15.32
63.7,-15.3
-101.648,-15.27
-76.373,-15.268
-76.313,-15.268
-101.528,-15.263
-76.315,-15.258
-14.96,-15.257
-142.45,-15.25
81.133,-15.25
161.35,-15.225
-102.162,-15.22
-102.15,-15.22
-76.819,-15.217
-102.152,-15.207
-102.185,-15.193
-82.813,-15.152
-82.793,-15.147
-94.183,-15.035
-25.243,-15.007
109.217,-14.967
-36.085,-14.953
107.267,-14.95
-133.935,-14.935
169.18,-14.923
-168.6,-14.917
-141.55,-14.9083
70.2,-14.9
151.2,-14.883
68.087,-14.872
170.257,-14.827
170.745,-14.813
-146.8333,-14.8
-112.1333,-14.7833
155.933,-14.783
-170.698,-14.775
-145.6583,-14.7417
-112.1017,-14.7333
-112.0717,-14.7267
-120.0167,-14.7167
-113.4833,-14.6833
113.6,-14.617
-79.115,-14.61
88.033,-14.583
173.357,-14.553
-36.442,-14.538
-172.383,-14.527
93.817,-14.467
78.05,-14.45
-115.6167,-14.3
-78.3,-14.3
153.0833,-14.3
-119.1833,-14.2667
-108.8333,-14.2667
163.895,-14.252
-113.825,-14.25
62.85,-14.25
-117.5667,-14.2333
89.683,-14.217
-138.1,-14.1417
152.9167,-14.1333
89.767,-14.1
72.25,-14.083
164.5,-14.082
-131.7333,-14.05
-139.575,-14.0417
-134.9167,-14.0333
62.5,-14.033
-128.475,-14.025
169.852,-14.025
-122.4667,-14.0167
-119.6,-14.0
-161.05,-13.967
-145.1667,-13.9667
-34.155,-13.962
-78.085,-13.957
-78.077,-13.957
-125.35,-13.9
91.033,-13.867
90.817,-13.833
152.805,-13.805
-77.768,-13.785
-77.762,-13.78
-77.74,-13.77
-18.598,-13.763
-77.728,-13.762
-77.77,-13.733
-90.5,-13.7167
-168.642,-13.713
59.683,-13.683
94.012,-13.653
-167.467,-13.633
-167.433,-13.633
-170.653,-13.63
-95.598,-13.612
-93.737,-13.612
59.638,-13.605
-79.1117,-13.6033
-112.7,-13.6
-96.7,-13.6
149.9,-13.5833
61.2,-13.583
-145.0,-13.575
9.92,-13.567
-93.4667,-13.5667
-113.35,-13.55
-97.8,-13.5333
-108.5167,-13.525
-87.4333,-13.5167
-108.5833,-13.4833
-147.4,-13.45
-78.033,-13.45
-173.65,-13.425
-100.4833,-13.4
-36.385,-13.385
60.95,-13.375
109.583,-13.333
170.59,-13.333
-102.107,-13.317
46.975,-13.303
109.45,-13.3
-16.27,-13.29
173.2667,-13.2667
-101.4,-13.25
93.133,-13.25
65.617,-13.217
-34.72,-13.205
41.398,-13.188
-84.4,-13.1833
56.633,-13.153
-110.6333,-13.15
152.4,-13.117
-170.583,-13.115
171.808,-13.112
-173.382,-13.11
-36.808,-13.088
-124.28,-13.0833
-144.0417,-13.05
-104.6833,-13.0333
-78.3367,-13.0283
-171.7,-13.0167
112.575,-13.007
41.612,-12.985
-165.567,-12.983
75.017,-12.967
-81.5167,-12.9667
-33.928,-12.962
106.183,-12.933
-106.4833,-12.9
103.667,-12.883
-110.95,-12.867
59.872,-12.852
168.635,-12.845
-107.9833,-12.8
-170.277,-12.792
-165.0,-12.767
163.867,-12.767
-118.73,-12.72
-118.722,-12.718
-36.583,-12.708
89.283,-12.667
-13.437,-12.652
-110.0,-12.65
-13.847,-12.642
-78.6483,-12.61
-95.702,-12.583
-95.703,-12.582
-95.707,-12.575
-95.707,-12.573
-111.2,-12.55
-95.797,-12.537
-95.797,-12.527
-112.6167,-12.5
164.367,-12.483
71.877,-12.467
-173.183,-12.383
61.617,-12.383
-98.727,-12.378
-98.718,-12.377
-98.71,-12.375
-98.7,-12.373
101.417,-12.367
63.673,-12.348
53.042,-12.333
64.735,-12.303
51.467,-12.267
62.767,-12.267
62.833,-12.267
-171.675,-12.253
-25.783,-12.25
-134.313,-12.245
-83.173,-12.202
-143.4,-12.2017
56.042,-12.2
-134.333,-12.165
50.533,-12.15
-163.333,-12.133
-110.625,-12.082
-110.623,-12.082
-110.62,-12.082
-110.618,-12.082
-110.615,-12.082
-110.612,-12.082
-110.61,-12.082
-110.607,-12.082
-110.605,-12.082
-110.623,-12.08
-115.98,-12.035
-93.782,-12.027
-79.565,-12.022
-79.545,-12.022
-93.782,-12.018
-87.573,-12.012
-87.563,-12.012
-115.13,-12.003
-134.948,-12.0
-81.502,-11.993
-81.495,-11.993
-81.482,-11.992
-101.497,-11.988
-101.488,-11.988
-101.48,-11.988
-101.512,-11.987
-101.503,-11.987
-91.358,-11.987
-91.365,-11.985
-142.2833,-11.9833
-103.372,-11.972
-103.363,-11.972
-103.355,-11.97
-103.348,-11.97
-103.34,-11.97
169.568,-11.952
-142.4167,-11.95
164.82,-11.935
-150.935,-11.923
66.45,-11.9
168.825,-11.88
112.675,-11.875
169.598,-11.862
-128.9167,-11.7667
161.97,-11.763
-109.7167,-11.7
-79.958,-11.678
109.533,-11.667
-79.247,-11.642
-79.245,-11.64
-109.8167,-11.6333
109.55,-11.633
-79.237,-11.627
-35.402,-11.592
164.617,-11.583
-97.42,-11.547
-97.445,-11.545
-97.443,-11.545
-97.447,-11.543
41.835,-11.513
58.4,-11.5
94.683,-11.5
150.5,-11.5
65.0,-11.483
75.148,-11.463
97.067,-11.433
-110.183,-11.338
-110.1,-11.295
88.788,-11.292
103.467,-11.25
11.882,-11.242
-110.043,-11.17
70.523,-11.14
175.3,-11.133
-110.575,-11.125
-110.613,-11.11
-169.983,-11.1
-110.322,-11.092
10.733,-11.083
-110.103,-11.078
54.498,-11.02
-85.012,-11.017
84.683,-11.017
-155.053,-11.002
-36.783,-11.0
-107.523,-10.993
-103.75,-10.993
-130.2167,-10.9833
-36.758,-10.967
-130.4917,-10.9633
-136.473,-10.963
88.315,-10.923
176.698,-10.918
47.628,-10.883
-169.433,-10.867
60.147,-10.842
174.05,-10.8333
-110.13,-10.815
-110.04,-10.773
-106.333,-10.767
-110.035,-10.76
-109.688,-10.755
-106.315,-10.755
-133.5833,-10.75
175.417,-10.75
-93.102,-10.745
-110.027,-10.737
-114.3833,-10.7333
-110.018,-10.718
-108.238,-10.718
-108.225,-10.702
-110.023,-10.692
-110.007,-10.682
-110.107,-10.642
9.547,-10.64
100.867,-10.633
-110.513,-10.61
59.867,-10.6
-151.083,-10.567
-110.382,-10.565
-110.867,-10.55
-110.607,-10.55
-110.215,-10.542
-110.06,-10.537
-110.052,-10.533
94.9,-10.533
-83.072,-10.52
-110.808,-10.51
-110.805,-10.508
57.72,-10.508
-139.9833,-10.5
99.0,-10.5
59.383,-10.483
-2.407,-10.48
3.098,-10.472
109.767,-10.467
59.4,-10.45
-110.312,-10.435
8.465,-10.407
6.053,-10.4
-105.5,-10.398
-151.188,-10.388
-103.803,-10.387
-110.452,-10.383
-110.853,-10.375
94.0,-10.375
-101.037,-10.368
-102.633,-10.367
58.517,-10.35
-110.815,-10.343
58.945,-10.325
-86.392,-10.287
58.967,-10.282
-33.687,-10.265
-82.087,-10.242
110.297,-10.223
-96.18,-10.187
-163.967,-10.183
-102.848,-10.138
57.867,-10.1
-89.658,-10.098
-99.697,-10.083
-102.163,-10.072
-102.155,-10.072
-102.145,-10.07
52.858,-10.058
-88.677,-10.052
-110.6083,-10.05
-13.39,-10.038
175.267,-10.017
-15.45,-10.0
52.633,-10.0
102.633,-10.0
176.367,-10.0
155.9,-9.993
-149.99,-9.99
-133.3833,-9.9833
-106.03,-9.983
-91.217,-9.983
-164.14,-9.97
173.867,-9.967
-93.168,-9.96
-97.938,-9.952
-91.972,-9.932
-101.158,-9.922
-101.157,-9.922
-110.6833,-9.8833
52.533,-9.883
56.45,-9.817
102.4,-9.767
-151.398,-9.692
-34.803,-9.667
61.967,-9.617
-93.325,-9.607
67.117,-9.583
52.342,-9.558
52.525,-9.553
-81.363,-9.55
102.5,-9.55
52.477,-9.542
-94.21,-9.522
52.438,-9.512
-7.902,-9.502
52.382,-9.498
52.477,-9.487
52.397,-9.475
52.165,-9.473
51.962,-9.442
-139.4167,-9.4333
52.025,-9.413
-139.687,-9.383
109.267,-9.383
109.283,-9.367
-80.713,-9.353
-157.267,-9.35
-80.782,-9.35
-80.767,-9.35
-80.747,-9.35
-80.685,-9.35
-80.693,-9.348
-80.685,-9.343
-80.658,-9.343
-80.678,-9.34
-97.603,-9.317
-10.547,-9.265
-34.0,-9.253
176.183,-9.217
-109.6167,-9.2167
-173.983,-9.202
76.757,-9.182
52.417,-9.175
-13.3,-9.167
-157.967,-9.142
-10.608,-9.142
86.017,-9.125
-81.5333,-9.1167
-151.733,-9.067
157.267,-9.067
157.263,-9.063
-105.883,-9.05
100.2,-9.05
174.8667,-9.05
-10.533,-9.033
88.57,-9.025
177.817,-9.017
-138.077,-8.988
-134.967,-8.972
-21.167,-8.967
171.45,-8.967
55.5,-8.933
109.6,-8.883
-106.417,-8.867
-103.483,-8.867
-81.943,-8.817
109.633,-8.8
108.732,-8.75
-0.193,-8.742
-1.875,-8.737
-140.7,-8.733
173.4,-8.733
-4.978,-8.717
-6.425,-8.713
-106.9,-8.7
-82.222,-8.698
-3.542,-8.697
-9.417,-8.667
-10.967,-8.662
-138.3,-8.6417
-8.097,-8.63
171.352,-8.63
-98.295,-8.573
-107.2,-8.567
-167.003,-8.553
108.66,-8.527
-168.738,-8.512
-87.04493,-8.50002
-31.933,-8.5
52.742,-8.492
-33.433,-8.485
108.023,-8.485
-116.4833,-8.4833
-107.433,-8.483
-102.2,-8.437
107.183,-8.417
-13.06,-8.383
-107.783,-8.333
-11.033,-8.333
106.95,-8.333
-141.592,-8.328
69.017,-8.317
58.95,-8.313
58.922,-8.295
-11.038,-8.293
-168.48,-8.29
-151.567,-8.283
175.867,-8.283
-11.127,-8.28
-11.125,-8.28
-11.12,-8.28
-17.667,-8.25
-8.222,-8.197
-110.8333,-8.1833
-108.183,-8.183
-11.1,-8.183
-10.012,-8.18
-15.448,-8.172
-81.593,-8.167
-11.1,-8.167
92.208,-8.133
-104.313,-8.123
-81.6,-8.117
106.717,-8.117
-178.15,-8.1
156.002,-8.1
-140.767,-8.083
-110.0,-8.05
-175.65,-8.033
-10.013,-8.033
176.833,-8.033
-108.617,-7.983
-106.542,-7.975
-159.415,-7.945
-84.347,-7.903
-18.033,-7.9
-100.687,-7.863
-108.917,-7.85
-81.333,-7.847
-82.695,-7.845
-81.283,-7.833
153.0,-7.833
-106.032,-7.828
-6.47,-7.825
100.0,-7.817
-6.24,-7.813
-81.262,-7.812
-81.252,-7.805
-81.245,-7.8
-101.41,-7.747
-109.333,-7.717
-6.367,-7.7
-6.357,-7.688
-81.338,-7.673
169.718,-7.652
-161.585,-7.643
-101.923,-7.63
-168.565,-7.6283
100.167,-7.617
153.935,-7.612
-167.95,-7.605
-110.967,-7.6
7.625,-7.6
160.33,-7.598
-81.667,-7.588
160.02,-7.585
-109.767,-7.567
-1.532,-7.567
160.048,-7.552
-161.577,-7.533
-110.117,-7.533
-121.933,-7.517
-117.717,-7.517
160.08,-7.512
101.517,-7.5
-168.4533,-7.4833
-1.65,-7.483
-113.533,-7.467
-162.203,-7.45
-168.48,-7.44
-102.64,-7.44
87.707,-7.44
-108.25,-7.433
100.783,-7.433
-89.168,-7.41
-81.415,-7.403
-81.375,-7.392
-14.083,-7.335
-168.4,-7.3233
-118.6667,-7.3167
-102.97,-7.297
50.148,-7.275
60.533,-7.273
-168.46,-7.262
49.537,-7.257
-168.477,-7.252
-168.4783,-7.245
-168.477,-7.245
-168.478,-7.24
-168.478,-7.237
161.285,-7.237
-168.5117,-7.2267
-168.5,-7.2267
-168.5185,-7.2183
-168.423,-7.2
-168.422,-7.187
68.783,-7.167
159.565,-7.158
159.978,-7.15
-136.993,-7.125
170.965,-7.118
160.027,-7.097
87.0833,-7.0833
160.062,-7.058
160.063,-7.057
58.165,-7.04
-169.1333,-7.035
59.367,-7.033
160.09,-7.027
83.1517,-7.0267
-169.14,-7.0167
81.6917,-7.0133
-9.988,-7.002
153.0,-7.0
